X,Y,id,left,top,right,bottom,sent_compound_count,sent_compound_mean
1374732.6895177,5689882.84198866,1772,1374707.6895177,5689907.84198866,1374757.6895177,5689857.84198866,,0.0
1374732.6895177,5689832.84198866,1773,1374707.6895177,5689857.84198866,1374757.6895177,5689807.84198866,,0.0
1374732.6895177,5689782.84198866,1774,1374707.6895177,5689807.84198866,1374757.6895177,5689757.84198866,,0.0
1374732.6895177,5689732.84198866,1775,1374707.6895177,5689757.84198866,1374757.6895177,5689707.84198866,,0.0
1374732.6895177,5689682.84198866,1776,1374707.6895177,5689707.84198866,1374757.6895177,5689657.84198866,,0.0
1374732.6895177,5689632.84198866,1777,1374707.6895177,5689657.84198866,1374757.6895177,5689607.84198866,,0.0
1374732.6895177,5689582.84198866,1778,1374707.6895177,5689607.84198866,1374757.6895177,5689557.84198866,,0.0
1374732.6895177,5689532.84198866,1779,1374707.6895177,5689557.84198866,1374757.6895177,5689507.84198866,,0.0
1374732.6895177,5689482.84198866,1780,1374707.6895177,5689507.84198866,1374757.6895177,5689457.84198866,,0.0
1374732.6895177,5689432.84198866,1781,1374707.6895177,5689457.84198866,1374757.6895177,5689407.84198866,,0.0
1374732.6895177,5689382.84198866,1782,1374707.6895177,5689407.84198866,1374757.6895177,5689357.84198866,,0.0
1374732.6895177,5689332.84198866,1783,1374707.6895177,5689357.84198866,1374757.6895177,5689307.84198866,,0.0
1374732.6895177,5689282.84198866,1784,1374707.6895177,5689307.84198866,1374757.6895177,5689257.84198866,,0.0
1374732.6895177,5689232.84198866,1785,1374707.6895177,5689257.84198866,1374757.6895177,5689207.84198866,,0.0
1374732.6895177,5689182.84198866,1786,1374707.6895177,5689207.84198866,1374757.6895177,5689157.84198866,,0.0
1374732.6895177,5689132.84198866,1787,1374707.6895177,5689157.84198866,1374757.6895177,5689107.84198866,,0.0
1374732.6895177,5689082.84198866,1788,1374707.6895177,5689107.84198866,1374757.6895177,5689057.84198866,,0.0
1374732.6895177,5689032.84198866,1789,1374707.6895177,5689057.84198866,1374757.6895177,5689007.84198866,,0.0
1374732.6895177,5688982.84198866,1790,1374707.6895177,5689007.84198866,1374757.6895177,5688957.84198866,,0.0
1374732.6895177,5688932.84198866,1791,1374707.6895177,5688957.84198866,1374757.6895177,5688907.84198866,,0.0
1374732.6895177,5688882.84198866,1792,1374707.6895177,5688907.84198866,1374757.6895177,5688857.84198866,,0.0
1374782.6895177,5691632.84198866,1793,1374757.6895177,5691657.84198866,1374807.6895177,5691607.84198866,,0.0
1374782.6895177,5691582.84198866,1794,1374757.6895177,5691607.84198866,1374807.6895177,5691557.84198866,,0.0
1374782.6895177,5691532.84198866,1795,1374757.6895177,5691557.84198866,1374807.6895177,5691507.84198866,,0.0
1374782.6895177,5691482.84198866,1796,1374757.6895177,5691507.84198866,1374807.6895177,5691457.84198866,,0.0
1374782.6895177,5691432.84198866,1797,1374757.6895177,5691457.84198866,1374807.6895177,5691407.84198866,,0.0
1374782.6895177,5691382.84198866,1798,1374757.6895177,5691407.84198866,1374807.6895177,5691357.84198866,,0.0
1374782.6895177,5691332.84198866,1799,1374757.6895177,5691357.84198866,1374807.6895177,5691307.84198866,,0.0
1374782.6895177,5691282.84198866,1800,1374757.6895177,5691307.84198866,1374807.6895177,5691257.84198866,,0.0
1374782.6895177,5691232.84198866,1801,1374757.6895177,5691257.84198866,1374807.6895177,5691207.84198866,,0.0
1374782.6895177,5691182.84198866,1802,1374757.6895177,5691207.84198866,1374807.6895177,5691157.84198866,,0.0
1374782.6895177,5691132.84198866,1803,1374757.6895177,5691157.84198866,1374807.6895177,5691107.84198866,,0.0
1374782.6895177,5691082.84198866,1804,1374757.6895177,5691107.84198866,1374807.6895177,5691057.84198866,,0.0
1374782.6895177,5691032.84198866,1805,1374757.6895177,5691057.84198866,1374807.6895177,5691007.84198866,,0.0
1374782.6895177,5690982.84198866,1806,1374757.6895177,5691007.84198866,1374807.6895177,5690957.84198866,,0.0
1374782.6895177,5690932.84198866,1807,1374757.6895177,5690957.84198866,1374807.6895177,5690907.84198866,,0.0
1374782.6895177,5690882.84198866,1808,1374757.6895177,5690907.84198866,1374807.6895177,5690857.84198866,,0.0
1374782.6895177,5690832.84198866,1809,1374757.6895177,5690857.84198866,1374807.6895177,5690807.84198866,,0.0
1374782.6895177,5690782.84198866,1810,1374757.6895177,5690807.84198866,1374807.6895177,5690757.84198866,,0.0
1374782.6895177,5690732.84198866,1811,1374757.6895177,5690757.84198866,1374807.6895177,5690707.84198866,,0.0
1374782.6895177,5690682.84198866,1812,1374757.6895177,5690707.84198866,1374807.6895177,5690657.84198866,,0.0
1374782.6895177,5690632.84198866,1813,1374757.6895177,5690657.84198866,1374807.6895177,5690607.84198866,,0.0
1374782.6895177,5690582.84198866,1814,1374757.6895177,5690607.84198866,1374807.6895177,5690557.84198866,,0.0
1374782.6895177,5690532.84198866,1815,1374757.6895177,5690557.84198866,1374807.6895177,5690507.84198866,,0.0
1374782.6895177,5690482.84198866,1816,1374757.6895177,5690507.84198866,1374807.6895177,5690457.84198866,,0.0
1374782.6895177,5690432.84198866,1817,1374757.6895177,5690457.84198866,1374807.6895177,5690407.84198866,,0.0
1374782.6895177,5690382.84198866,1818,1374757.6895177,5690407.84198866,1374807.6895177,5690357.84198866,,0.0
1374782.6895177,5690332.84198866,1819,1374757.6895177,5690357.84198866,1374807.6895177,5690307.84198866,,0.0
1374782.6895177,5690282.84198866,1820,1374757.6895177,5690307.84198866,1374807.6895177,5690257.84198866,,0.0
1374782.6895177,5690232.84198866,1821,1374757.6895177,5690257.84198866,1374807.6895177,5690207.84198866,,0.0
1374782.6895177,5690182.84198866,1822,1374757.6895177,5690207.84198866,1374807.6895177,5690157.84198866,1.0,0.457283
1374782.6895177,5690132.84198866,1823,1374757.6895177,5690157.84198866,1374807.6895177,5690107.84198866,,0.0
1374782.6895177,5690082.84198866,1824,1374757.6895177,5690107.84198866,1374807.6895177,5690057.84198866,,0.0
1374782.6895177,5690032.84198866,1825,1374757.6895177,5690057.84198866,1374807.6895177,5690007.84198866,,0.0
1374782.6895177,5689982.84198866,1826,1374757.6895177,5690007.84198866,1374807.6895177,5689957.84198866,,0.0
1374782.6895177,5689932.84198866,1827,1374757.6895177,5689957.84198866,1374807.6895177,5689907.84198866,,0.0
1374782.6895177,5689882.84198866,1828,1374757.6895177,5689907.84198866,1374807.6895177,5689857.84198866,,0.0
1374782.6895177,5689832.84198866,1829,1374757.6895177,5689857.84198866,1374807.6895177,5689807.84198866,,0.0
1374782.6895177,5689782.84198866,1830,1374757.6895177,5689807.84198866,1374807.6895177,5689757.84198866,,0.0
1374782.6895177,5689732.84198866,1831,1374757.6895177,5689757.84198866,1374807.6895177,5689707.84198866,,0.0
1374782.6895177,5689682.84198866,1832,1374757.6895177,5689707.84198866,1374807.6895177,5689657.84198866,,0.0
1374782.6895177,5689632.84198866,1833,1374757.6895177,5689657.84198866,1374807.6895177,5689607.84198866,,0.0
1374782.6895177,5689582.84198866,1834,1374757.6895177,5689607.84198866,1374807.6895177,5689557.84198866,,0.0
1374782.6895177,5689532.84198866,1835,1374757.6895177,5689557.84198866,1374807.6895177,5689507.84198866,,0.0
1374782.6895177,5689482.84198866,1836,1374757.6895177,5689507.84198866,1374807.6895177,5689457.84198866,,0.0
1374782.6895177,5689432.84198866,1837,1374757.6895177,5689457.84198866,1374807.6895177,5689407.84198866,,0.0
1374782.6895177,5689382.84198866,1838,1374757.6895177,5689407.84198866,1374807.6895177,5689357.84198866,,0.0
1374782.6895177,5689332.84198866,1839,1374757.6895177,5689357.84198866,1374807.6895177,5689307.84198866,,0.0
1374782.6895177,5689282.84198866,1840,1374757.6895177,5689307.84198866,1374807.6895177,5689257.84198866,,0.0
1374782.6895177,5689232.84198866,1841,1374757.6895177,5689257.84198866,1374807.6895177,5689207.84198866,,0.0
1374782.6895177,5689182.84198866,1842,1374757.6895177,5689207.84198866,1374807.6895177,5689157.84198866,,0.0
1374782.6895177,5689132.84198866,1843,1374757.6895177,5689157.84198866,1374807.6895177,5689107.84198866,,0.0
1374782.6895177,5689082.84198866,1844,1374757.6895177,5689107.84198866,1374807.6895177,5689057.84198866,,0.0
1374782.6895177,5689032.84198866,1845,1374757.6895177,5689057.84198866,1374807.6895177,5689007.84198866,,0.0
1374782.6895177,5688982.84198866,1846,1374757.6895177,5689007.84198866,1374807.6895177,5688957.84198866,,0.0
1374782.6895177,5688932.84198866,1847,1374757.6895177,5688957.84198866,1374807.6895177,5688907.84198866,,0.0
1374782.6895177,5688882.84198866,1848,1374757.6895177,5688907.84198866,1374807.6895177,5688857.84198866,,0.0
1374832.6895177,5691632.84198866,1849,1374807.6895177,5691657.84198866,1374857.6895177,5691607.84198866,,0.0
1374832.6895177,5691582.84198866,1850,1374807.6895177,5691607.84198866,1374857.6895177,5691557.84198866,,0.0
1374832.6895177,5691532.84198866,1851,1374807.6895177,5691557.84198866,1374857.6895177,5691507.84198866,,0.0
1374832.6895177,5691482.84198866,1852,1374807.6895177,5691507.84198866,1374857.6895177,5691457.84198866,,0.0
1374832.6895177,5691432.84198866,1853,1374807.6895177,5691457.84198866,1374857.6895177,5691407.84198866,,0.0
1374832.6895177,5691382.84198866,1854,1374807.6895177,5691407.84198866,1374857.6895177,5691357.84198866,,0.0
1374832.6895177,5691332.84198866,1855,1374807.6895177,5691357.84198866,1374857.6895177,5691307.84198866,,0.0
1374832.6895177,5691282.84198866,1856,1374807.6895177,5691307.84198866,1374857.6895177,5691257.84198866,,0.0
1374832.6895177,5691232.84198866,1857,1374807.6895177,5691257.84198866,1374857.6895177,5691207.84198866,,0.0
1374832.6895177,5691182.84198866,1858,1374807.6895177,5691207.84198866,1374857.6895177,5691157.84198866,,0.0
1374832.6895177,5691132.84198866,1859,1374807.6895177,5691157.84198866,1374857.6895177,5691107.84198866,,0.0
1374832.6895177,5691082.84198866,1860,1374807.6895177,5691107.84198866,1374857.6895177,5691057.84198866,,0.0
1374832.6895177,5691032.84198866,1861,1374807.6895177,5691057.84198866,1374857.6895177,5691007.84198866,,0.0
1374832.6895177,5690982.84198866,1862,1374807.6895177,5691007.84198866,1374857.6895177,5690957.84198866,,0.0
1374832.6895177,5690932.84198866,1863,1374807.6895177,5690957.84198866,1374857.6895177,5690907.84198866,,0.0
1374832.6895177,5690882.84198866,1864,1374807.6895177,5690907.84198866,1374857.6895177,5690857.84198866,,0.0
1374832.6895177,5690832.84198866,1865,1374807.6895177,5690857.84198866,1374857.6895177,5690807.84198866,,0.0
1374832.6895177,5690782.84198866,1866,1374807.6895177,5690807.84198866,1374857.6895177,5690757.84198866,,0.0
1374832.6895177,5690732.84198866,1867,1374807.6895177,5690757.84198866,1374857.6895177,5690707.84198866,,0.0
1374832.6895177,5690682.84198866,1868,1374807.6895177,5690707.84198866,1374857.6895177,5690657.84198866,,0.0
1374832.6895177,5690632.84198866,1869,1374807.6895177,5690657.84198866,1374857.6895177,5690607.84198866,,0.0
1374832.6895177,5690582.84198866,1870,1374807.6895177,5690607.84198866,1374857.6895177,5690557.84198866,,0.0
1374832.6895177,5690532.84198866,1871,1374807.6895177,5690557.84198866,1374857.6895177,5690507.84198866,,0.0
1374832.6895177,5690482.84198866,1872,1374807.6895177,5690507.84198866,1374857.6895177,5690457.84198866,,0.0
1374832.6895177,5690432.84198866,1873,1374807.6895177,5690457.84198866,1374857.6895177,5690407.84198866,,0.0
1374832.6895177,5690382.84198866,1874,1374807.6895177,5690407.84198866,1374857.6895177,5690357.84198866,,0.0
1374832.6895177,5690332.84198866,1875,1374807.6895177,5690357.84198866,1374857.6895177,5690307.84198866,,0.0
1374832.6895177,5690282.84198866,1876,1374807.6895177,5690307.84198866,1374857.6895177,5690257.84198866,,0.0
1374832.6895177,5690232.84198866,1877,1374807.6895177,5690257.84198866,1374857.6895177,5690207.84198866,,0.0
1374832.6895177,5690182.84198866,1878,1374807.6895177,5690207.84198866,1374857.6895177,5690157.84198866,,0.0
1374832.6895177,5690132.84198866,1879,1374807.6895177,5690157.84198866,1374857.6895177,5690107.84198866,,0.0
1374832.6895177,5690082.84198866,1880,1374807.6895177,5690107.84198866,1374857.6895177,5690057.84198866,,0.0
1374832.6895177,5690032.84198866,1881,1374807.6895177,5690057.84198866,1374857.6895177,5690007.84198866,,0.0
1374832.6895177,5689982.84198866,1882,1374807.6895177,5690007.84198866,1374857.6895177,5689957.84198866,,0.0
1374832.6895177,5689932.84198866,1883,1374807.6895177,5689957.84198866,1374857.6895177,5689907.84198866,,0.0
1374832.6895177,5689882.84198866,1884,1374807.6895177,5689907.84198866,1374857.6895177,5689857.84198866,,0.0
1374832.6895177,5689832.84198866,1885,1374807.6895177,5689857.84198866,1374857.6895177,5689807.84198866,1.0,-0.6249
1374832.6895177,5689782.84198866,1886,1374807.6895177,5689807.84198866,1374857.6895177,5689757.84198866,,0.0
1374832.6895177,5689732.84198866,1887,1374807.6895177,5689757.84198866,1374857.6895177,5689707.84198866,,0.0
1374832.6895177,5689682.84198866,1888,1374807.6895177,5689707.84198866,1374857.6895177,5689657.84198866,,0.0
1374832.6895177,5689632.84198866,1889,1374807.6895177,5689657.84198866,1374857.6895177,5689607.84198866,,0.0
1374832.6895177,5689582.84198866,1890,1374807.6895177,5689607.84198866,1374857.6895177,5689557.84198866,,0.0
1374832.6895177,5689532.84198866,1891,1374807.6895177,5689557.84198866,1374857.6895177,5689507.84198866,,0.0
1374832.6895177,5689482.84198866,1892,1374807.6895177,5689507.84198866,1374857.6895177,5689457.84198866,,0.0
1374832.6895177,5689432.84198866,1893,1374807.6895177,5689457.84198866,1374857.6895177,5689407.84198866,,0.0
1374832.6895177,5689382.84198866,1894,1374807.6895177,5689407.84198866,1374857.6895177,5689357.84198866,,0.0
1374832.6895177,5689332.84198866,1895,1374807.6895177,5689357.84198866,1374857.6895177,5689307.84198866,,0.0
1374832.6895177,5689282.84198866,1896,1374807.6895177,5689307.84198866,1374857.6895177,5689257.84198866,,0.0
1374832.6895177,5689232.84198866,1897,1374807.6895177,5689257.84198866,1374857.6895177,5689207.84198866,,0.0
1374832.6895177,5689182.84198866,1898,1374807.6895177,5689207.84198866,1374857.6895177,5689157.84198866,,0.0
1374832.6895177,5689132.84198866,1899,1374807.6895177,5689157.84198866,1374857.6895177,5689107.84198866,,0.0
1374832.6895177,5689082.84198866,1900,1374807.6895177,5689107.84198866,1374857.6895177,5689057.84198866,,0.0
1374832.6895177,5689032.84198866,1901,1374807.6895177,5689057.84198866,1374857.6895177,5689007.84198866,,0.0
1374832.6895177,5688982.84198866,1902,1374807.6895177,5689007.84198866,1374857.6895177,5688957.84198866,,0.0
1374832.6895177,5688932.84198866,1903,1374807.6895177,5688957.84198866,1374857.6895177,5688907.84198866,,0.0
1374832.6895177,5688882.84198866,1904,1374807.6895177,5688907.84198866,1374857.6895177,5688857.84198866,,0.0
1374882.6895177,5691632.84198866,1905,1374857.6895177,5691657.84198866,1374907.6895177,5691607.84198866,,0.0
1374882.6895177,5691582.84198866,1906,1374857.6895177,5691607.84198866,1374907.6895177,5691557.84198866,,0.0
1374882.6895177,5691532.84198866,1907,1374857.6895177,5691557.84198866,1374907.6895177,5691507.84198866,,0.0
1374882.6895177,5691482.84198866,1908,1374857.6895177,5691507.84198866,1374907.6895177,5691457.84198866,,0.0
1374882.6895177,5691432.84198866,1909,1374857.6895177,5691457.84198866,1374907.6895177,5691407.84198866,,0.0
1374882.6895177,5691382.84198866,1910,1374857.6895177,5691407.84198866,1374907.6895177,5691357.84198866,,0.0
1374882.6895177,5691332.84198866,1911,1374857.6895177,5691357.84198866,1374907.6895177,5691307.84198866,,0.0
1374882.6895177,5691282.84198866,1912,1374857.6895177,5691307.84198866,1374907.6895177,5691257.84198866,,0.0
1374882.6895177,5691232.84198866,1913,1374857.6895177,5691257.84198866,1374907.6895177,5691207.84198866,,0.0
1374882.6895177,5691182.84198866,1914,1374857.6895177,5691207.84198866,1374907.6895177,5691157.84198866,,0.0
1374882.6895177,5691132.84198866,1915,1374857.6895177,5691157.84198866,1374907.6895177,5691107.84198866,,0.0
1374882.6895177,5691082.84198866,1916,1374857.6895177,5691107.84198866,1374907.6895177,5691057.84198866,,0.0
1374882.6895177,5691032.84198866,1917,1374857.6895177,5691057.84198866,1374907.6895177,5691007.84198866,,0.0
1374882.6895177,5690982.84198866,1918,1374857.6895177,5691007.84198866,1374907.6895177,5690957.84198866,,0.0
1374882.6895177,5690932.84198866,1919,1374857.6895177,5690957.84198866,1374907.6895177,5690907.84198866,,0.0
1374882.6895177,5690882.84198866,1920,1374857.6895177,5690907.84198866,1374907.6895177,5690857.84198866,,0.0
1374882.6895177,5690832.84198866,1921,1374857.6895177,5690857.84198866,1374907.6895177,5690807.84198866,,0.0
1374882.6895177,5690782.84198866,1922,1374857.6895177,5690807.84198866,1374907.6895177,5690757.84198866,,0.0
1374882.6895177,5690732.84198866,1923,1374857.6895177,5690757.84198866,1374907.6895177,5690707.84198866,,0.0
1374882.6895177,5690682.84198866,1924,1374857.6895177,5690707.84198866,1374907.6895177,5690657.84198866,,0.0
1374882.6895177,5690632.84198866,1925,1374857.6895177,5690657.84198866,1374907.6895177,5690607.84198866,,0.0
1374882.6895177,5690582.84198866,1926,1374857.6895177,5690607.84198866,1374907.6895177,5690557.84198866,,0.0
1374882.6895177,5690532.84198866,1927,1374857.6895177,5690557.84198866,1374907.6895177,5690507.84198866,,0.0
1374882.6895177,5690482.84198866,1928,1374857.6895177,5690507.84198866,1374907.6895177,5690457.84198866,,0.0
1374882.6895177,5690432.84198866,1929,1374857.6895177,5690457.84198866,1374907.6895177,5690407.84198866,,0.0
1374882.6895177,5690382.84198866,1930,1374857.6895177,5690407.84198866,1374907.6895177,5690357.84198866,,0.0
1374882.6895177,5690332.84198866,1931,1374857.6895177,5690357.84198866,1374907.6895177,5690307.84198866,,0.0
1374882.6895177,5690282.84198866,1932,1374857.6895177,5690307.84198866,1374907.6895177,5690257.84198866,,0.0
1374882.6895177,5690232.84198866,1933,1374857.6895177,5690257.84198866,1374907.6895177,5690207.84198866,,0.0
1374882.6895177,5690182.84198866,1934,1374857.6895177,5690207.84198866,1374907.6895177,5690157.84198866,,0.0
1374882.6895177,5690132.84198866,1935,1374857.6895177,5690157.84198866,1374907.6895177,5690107.84198866,,0.0
1374882.6895177,5690082.84198866,1936,1374857.6895177,5690107.84198866,1374907.6895177,5690057.84198866,,0.0
1374882.6895177,5690032.84198866,1937,1374857.6895177,5690057.84198866,1374907.6895177,5690007.84198866,,0.0
1374882.6895177,5689982.84198866,1938,1374857.6895177,5690007.84198866,1374907.6895177,5689957.84198866,,0.0
1374882.6895177,5689932.84198866,1939,1374857.6895177,5689957.84198866,1374907.6895177,5689907.84198866,,0.0
1374882.6895177,5689882.84198866,1940,1374857.6895177,5689907.84198866,1374907.6895177,5689857.84198866,,0.0
1374882.6895177,5689832.84198866,1941,1374857.6895177,5689857.84198866,1374907.6895177,5689807.84198866,,0.0
1374882.6895177,5689782.84198866,1942,1374857.6895177,5689807.84198866,1374907.6895177,5689757.84198866,,0.0
1374882.6895177,5689732.84198866,1943,1374857.6895177,5689757.84198866,1374907.6895177,5689707.84198866,,0.0
1374882.6895177,5689682.84198866,1944,1374857.6895177,5689707.84198866,1374907.6895177,5689657.84198866,,0.0
1374882.6895177,5689632.84198866,1945,1374857.6895177,5689657.84198866,1374907.6895177,5689607.84198866,,0.0
1374882.6895177,5689582.84198866,1946,1374857.6895177,5689607.84198866,1374907.6895177,5689557.84198866,,0.0
1374882.6895177,5689532.84198866,1947,1374857.6895177,5689557.84198866,1374907.6895177,5689507.84198866,,0.0
1374882.6895177,5689482.84198866,1948,1374857.6895177,5689507.84198866,1374907.6895177,5689457.84198866,,0.0
1374882.6895177,5689432.84198866,1949,1374857.6895177,5689457.84198866,1374907.6895177,5689407.84198866,,0.0
1374882.6895177,5689382.84198866,1950,1374857.6895177,5689407.84198866,1374907.6895177,5689357.84198866,,0.0
1374882.6895177,5689332.84198866,1951,1374857.6895177,5689357.84198866,1374907.6895177,5689307.84198866,,0.0
1374882.6895177,5689282.84198866,1952,1374857.6895177,5689307.84198866,1374907.6895177,5689257.84198866,,0.0
1374882.6895177,5689232.84198866,1953,1374857.6895177,5689257.84198866,1374907.6895177,5689207.84198866,,0.0
1374882.6895177,5689182.84198866,1954,1374857.6895177,5689207.84198866,1374907.6895177,5689157.84198866,,0.0
1374882.6895177,5689132.84198866,1955,1374857.6895177,5689157.84198866,1374907.6895177,5689107.84198866,,0.0
1374882.6895177,5689082.84198866,1956,1374857.6895177,5689107.84198866,1374907.6895177,5689057.84198866,,0.0
1374882.6895177,5689032.84198866,1957,1374857.6895177,5689057.84198866,1374907.6895177,5689007.84198866,,0.0
1374882.6895177,5688982.84198866,1958,1374857.6895177,5689007.84198866,1374907.6895177,5688957.84198866,,0.0
1374882.6895177,5688932.84198866,1959,1374857.6895177,5688957.84198866,1374907.6895177,5688907.84198866,,0.0
1374882.6895177,5688882.84198866,1960,1374857.6895177,5688907.84198866,1374907.6895177,5688857.84198866,,0.0
1374932.6895177,5691632.84198866,1961,1374907.6895177,5691657.84198866,1374957.6895177,5691607.84198866,,0.0
1374932.6895177,5691582.84198866,1962,1374907.6895177,5691607.84198866,1374957.6895177,5691557.84198866,,0.0
1374932.6895177,5691532.84198866,1963,1374907.6895177,5691557.84198866,1374957.6895177,5691507.84198866,,0.0
1374932.6895177,5691482.84198866,1964,1374907.6895177,5691507.84198866,1374957.6895177,5691457.84198866,,0.0
1374932.6895177,5691432.84198866,1965,1374907.6895177,5691457.84198866,1374957.6895177,5691407.84198866,,0.0
1374932.6895177,5691382.84198866,1966,1374907.6895177,5691407.84198866,1374957.6895177,5691357.84198866,,0.0
1374932.6895177,5691332.84198866,1967,1374907.6895177,5691357.84198866,1374957.6895177,5691307.84198866,,0.0
1374932.6895177,5691282.84198866,1968,1374907.6895177,5691307.84198866,1374957.6895177,5691257.84198866,,0.0
1374932.6895177,5691232.84198866,1969,1374907.6895177,5691257.84198866,1374957.6895177,5691207.84198866,,0.0
1374932.6895177,5691182.84198866,1970,1374907.6895177,5691207.84198866,1374957.6895177,5691157.84198866,,0.0
1374932.6895177,5691132.84198866,1971,1374907.6895177,5691157.84198866,1374957.6895177,5691107.84198866,,0.0
1374932.6895177,5691082.84198866,1972,1374907.6895177,5691107.84198866,1374957.6895177,5691057.84198866,,0.0
1374932.6895177,5691032.84198866,1973,1374907.6895177,5691057.84198866,1374957.6895177,5691007.84198866,,0.0
1374932.6895177,5690982.84198866,1974,1374907.6895177,5691007.84198866,1374957.6895177,5690957.84198866,,0.0
1374932.6895177,5690932.84198866,1975,1374907.6895177,5690957.84198866,1374957.6895177,5690907.84198866,,0.0
1374932.6895177,5690882.84198866,1976,1374907.6895177,5690907.84198866,1374957.6895177,5690857.84198866,,0.0
1374932.6895177,5690832.84198866,1977,1374907.6895177,5690857.84198866,1374957.6895177,5690807.84198866,,0.0
1374932.6895177,5690782.84198866,1978,1374907.6895177,5690807.84198866,1374957.6895177,5690757.84198866,,0.0
1374932.6895177,5690732.84198866,1979,1374907.6895177,5690757.84198866,1374957.6895177,5690707.84198866,,0.0
1374932.6895177,5690682.84198866,1980,1374907.6895177,5690707.84198866,1374957.6895177,5690657.84198866,,0.0
1374932.6895177,5690632.84198866,1981,1374907.6895177,5690657.84198866,1374957.6895177,5690607.84198866,,0.0
1374932.6895177,5690582.84198866,1982,1374907.6895177,5690607.84198866,1374957.6895177,5690557.84198866,,0.0
1374932.6895177,5690532.84198866,1983,1374907.6895177,5690557.84198866,1374957.6895177,5690507.84198866,,0.0
1374932.6895177,5690482.84198866,1984,1374907.6895177,5690507.84198866,1374957.6895177,5690457.84198866,,0.0
1374932.6895177,5690432.84198866,1985,1374907.6895177,5690457.84198866,1374957.6895177,5690407.84198866,,0.0
1374932.6895177,5690382.84198866,1986,1374907.6895177,5690407.84198866,1374957.6895177,5690357.84198866,,0.0
1374932.6895177,5690332.84198866,1987,1374907.6895177,5690357.84198866,1374957.6895177,5690307.84198866,,0.0
1374932.6895177,5690282.84198866,1988,1374907.6895177,5690307.84198866,1374957.6895177,5690257.84198866,,0.0
1374932.6895177,5690232.84198866,1989,1374907.6895177,5690257.84198866,1374957.6895177,5690207.84198866,,0.0
1374932.6895177,5690182.84198866,1990,1374907.6895177,5690207.84198866,1374957.6895177,5690157.84198866,,0.0
1374932.6895177,5690132.84198866,1991,1374907.6895177,5690157.84198866,1374957.6895177,5690107.84198866,,0.0
1374932.6895177,5690082.84198866,1992,1374907.6895177,5690107.84198866,1374957.6895177,5690057.84198866,,0.0
1374932.6895177,5690032.84198866,1993,1374907.6895177,5690057.84198866,1374957.6895177,5690007.84198866,,0.0
1374932.6895177,5689982.84198866,1994,1374907.6895177,5690007.84198866,1374957.6895177,5689957.84198866,,0.0
1374932.6895177,5689932.84198866,1995,1374907.6895177,5689957.84198866,1374957.6895177,5689907.84198866,,0.0
1374932.6895177,5689882.84198866,1996,1374907.6895177,5689907.84198866,1374957.6895177,5689857.84198866,,0.0
1374932.6895177,5689832.84198866,1997,1374907.6895177,5689857.84198866,1374957.6895177,5689807.84198866,,0.0
1374932.6895177,5689782.84198866,1998,1374907.6895177,5689807.84198866,1374957.6895177,5689757.84198866,,0.0
1374932.6895177,5689732.84198866,1999,1374907.6895177,5689757.84198866,1374957.6895177,5689707.84198866,,0.0
1374932.6895177,5689682.84198866,2000,1374907.6895177,5689707.84198866,1374957.6895177,5689657.84198866,,0.0
1374932.6895177,5689632.84198866,2001,1374907.6895177,5689657.84198866,1374957.6895177,5689607.84198866,,0.0
1374932.6895177,5689582.84198866,2002,1374907.6895177,5689607.84198866,1374957.6895177,5689557.84198866,,0.0
1374932.6895177,5689532.84198866,2003,1374907.6895177,5689557.84198866,1374957.6895177,5689507.84198866,,0.0
1374932.6895177,5689482.84198866,2004,1374907.6895177,5689507.84198866,1374957.6895177,5689457.84198866,,0.0
1374932.6895177,5689432.84198866,2005,1374907.6895177,5689457.84198866,1374957.6895177,5689407.84198866,,0.0
1374932.6895177,5689382.84198866,2006,1374907.6895177,5689407.84198866,1374957.6895177,5689357.84198866,,0.0
1374932.6895177,5689332.84198866,2007,1374907.6895177,5689357.84198866,1374957.6895177,5689307.84198866,,0.0
1374932.6895177,5689282.84198866,2008,1374907.6895177,5689307.84198866,1374957.6895177,5689257.84198866,,0.0
1374932.6895177,5689232.84198866,2009,1374907.6895177,5689257.84198866,1374957.6895177,5689207.84198866,,0.0
1374932.6895177,5689182.84198866,2010,1374907.6895177,5689207.84198866,1374957.6895177,5689157.84198866,,0.0
1374932.6895177,5689132.84198866,2011,1374907.6895177,5689157.84198866,1374957.6895177,5689107.84198866,,0.0
1374932.6895177,5689082.84198866,2012,1374907.6895177,5689107.84198866,1374957.6895177,5689057.84198866,,0.0
1374932.6895177,5689032.84198866,2013,1374907.6895177,5689057.84198866,1374957.6895177,5689007.84198866,,0.0
1374932.6895177,5688982.84198866,2014,1374907.6895177,5689007.84198866,1374957.6895177,5688957.84198866,,0.0
1374932.6895177,5688932.84198866,2015,1374907.6895177,5688957.84198866,1374957.6895177,5688907.84198866,,0.0
1374932.6895177,5688882.84198866,2016,1374907.6895177,5688907.84198866,1374957.6895177,5688857.84198866,,0.0
1374982.6895177,5691632.84198866,2017,1374957.6895177,5691657.84198866,1375007.6895177,5691607.84198866,,0.0
1374982.6895177,5691582.84198866,2018,1374957.6895177,5691607.84198866,1375007.6895177,5691557.84198866,,0.0
1374982.6895177,5691532.84198866,2019,1374957.6895177,5691557.84198866,1375007.6895177,5691507.84198866,,0.0
1374982.6895177,5691482.84198866,2020,1374957.6895177,5691507.84198866,1375007.6895177,5691457.84198866,,0.0
